STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570326,-9999, , , ,9999,311, , ,S,9999,-9999, , , ,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570327,-9999, , , ,9999,-9999, , , ,9999,228, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570328,-9999, , , ,9999,-9999, , , ,9999,233, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570329,-9999, , , ,9999,317, , ,S,9999,-9999, , , ,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570330,-9999, , , ,9999,-9999, , , ,9999,222, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570331,-9999, , , ,9999,328, , ,S,9999,222, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570401,-9999, , , ,9999,328, , ,S,9999,228, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570402,-9999, , , ,9999,-9999, , , ,9999,233, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570403,-9999, , , ,9999,322, , ,S,9999,239, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570405,-9999, , , ,9999,-9999, , , ,9999,233, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570406,-9999, , , ,9999,322, , ,S,9999,233, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570407,-9999, , , ,9999,311, , ,S,9999,-9999, , , ,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570408,-9999, , , ,9999,-9999, , , ,9999,222, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570409,-9999, , , ,9999,306, , ,S,9999,222, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570410,-9999, , , ,9999,-9999, , , ,9999,233, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570411,-9999, , , ,9999,311, , ,S,9999,233, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570413,-9999, , , ,9999,322, , ,S,9999,233, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570414,-9999, , , ,9999,311, , ,S,9999,239, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570415,-9999, , , ,9999,-9999, , , ,9999,239, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570417,-9999, , , ,9999,306, , ,S,9999,228, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570418,-9999, , , ,9999,300, , ,S,9999,228, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570419,-9999, , , ,9999,-9999, , , ,9999,228, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570420,-9999, , , ,9999,294, , ,S,9999,228, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570422,-9999, , , ,9999,-9999, , , ,9999,222, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570423,-9999, , , ,9999,-9999, , , ,9999,222, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570424,-9999, , , ,9999,300, , ,S,9999,222, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570425,-9999, , , ,9999,-9999, , , ,9999,233, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570426,-9999, , , ,9999,311, , ,S,9999,-9999, , , ,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570427,-9999, , , ,9999,-9999, , , ,9999,228, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570428,-9999, , , ,9999,317, , ,S,9999,-9999, , , ,9999
