STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000316,20, , ,I,9999,273, , ,I,9999,117, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000317,5, , ,I,9999,281, , ,I,9999,116, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000318,0, , ,I,9999,287, , ,I,9999,-9999, , , ,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000319,8, , ,I,9999,-9999, , , ,9999,122, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000320,20, , ,I,9999,295, , ,I,9999,124, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000321,0, , ,I,9999,-9999, , , ,9999,121, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000322,-9999, , , ,9999,310, , ,I,9999,143, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000323,-9999, , , ,9999,312, , ,I,9999,140, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000324,-9999, , , ,9999,307, , ,I,9999,123, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000325,-9999, , , ,9999,278, , ,I,9999,-9999, , , ,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000326,-9999, , , ,9999,301, , ,I,9999,123, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000327,-9999, , , ,9999,289, , ,I,9999,118, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000328,-9999, , , ,9999,306, , ,I,9999,105, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000329,-9999, , , ,9999,308, , ,I,9999,125, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000330,-9999, , , ,9999,302, , ,I,9999,-9999, , , ,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000331,-9999, , , ,9999,284, , ,I,9999,137, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000401,-9999, , , ,9999,285, , ,I,9999,142, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000402,-9999, , , ,9999,302, , ,I,9999,123, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000403,-9999, , , ,9999,305, , ,I,9999,-9999, , , ,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000404,-9999, , , ,9999,289, , ,I,9999,135, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000405,-9999, , , ,9999,261, , ,I,9999,152, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000406,-9999, , , ,9999,238, , ,I,9999,144, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000407,-9999, , , ,9999,282, , ,I,9999,-9999, , , ,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000408,-9999, , , ,9999,262, , ,I,9999,134, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000410,30, , ,I,9999,251, , ,I,9999,126, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000411,191, , ,I,9999,291, , ,I,9999,132, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000412,5, , ,I,9999,294, , ,I,9999,137, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000413,0, , ,I,9999,284, , ,I,9999,140, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000414,-9999, , , ,9999,297, , ,I,9999,130, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000415,-9999, , , ,9999,259, , ,I,9999,141, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000416,8, , ,I,9999,265, , ,I,9999,-9999, , , ,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000417,10, , ,I,9999,276, , ,I,9999,128, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000418,3, , ,I,9999,288, , ,I,9999,133, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000419,0, , ,I,9999,294, , ,I,9999,133, , ,I,9999
