STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530521,0, , ,Q,9999,296, , ,Q,9999,135, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530522,41, , ,Q,9999,225, , ,Q,9999,151, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530523,0, , ,Q,9999,295, , ,Q,9999,139, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530524,4, , ,Q,9999,300, , ,Q,9999,130, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530525,0, , ,Q,9999,305, , ,Q,9999,155, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530526,6, , ,Q,9999,295, , ,Q,9999,159, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530527,0, , ,Q,9999,300, , ,Q,9999,132, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530528,0, , ,Q,9999,290, , ,Q,9999,165, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530529,100, , ,Q,9999,300, , ,Q,9999,160, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530530,0, , ,Q,9999,285, , ,Q,9999,130, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530531,0, , ,Q,9999,268, , ,Q,9999,122, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530601,0, , ,Q,9999,295, , ,Q,9999,128, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530602,0, , ,Q,9999,280, , ,Q,9999,155, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530603,0, , ,Q,9999,270, , ,Q,9999,160, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530604,16, , ,Q,9999,255, , ,Q,9999,150, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530605,140, , ,Q,9999,255, , ,Q,9999,140, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530606,109, , ,Q,9999,246, , ,Q,9999,130, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530607,116, , ,Q,9999,234, , ,Q,9999,132, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530608,73, , ,Q,9999,236, , ,Q,9999,135, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530609,50, , ,Q,9999,247, , ,Q,9999,140, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530610,16, , ,Q,9999,230, , ,Q,9999,155, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530611,170, , ,Q,9999,245, , ,Q,9999,120, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530612,56, , ,Q,9999,240, , ,Q,9999,130, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530613,20, , ,Q,9999,250, , ,Q,9999,130, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530614,40, , ,Q,9999,255, , ,Q,9999,110, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530615,103, , ,Q,9999,232, , ,Q,9999,115, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530616,36, , ,Q,9999,248, , ,Q,9999,120, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530617,25, , ,Q,9999,247, , ,Q,9999,115, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530618,116, , ,Q,9999,270, , ,Q,9999,120, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530619,15, , ,Q,9999,256, , ,Q,9999,136, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530620,0, , ,Q,9999,246, , ,Q,9999,140, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530621,0, , ,Q,9999,265, , ,Q,9999,140, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530622,16, , ,Q,9999,230, , ,Q,9999,130, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530623,106, , ,Q,9999,235, , ,Q,9999,130, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530624,44, , ,Q,9999,237, , ,Q,9999,130, , ,Q,9999
